,country,Year,HDI
6388,VEN,2012,0.772
6389,VEN,2013,0.773
6390,VEN,2014,0.77
6391,VEN,2015,0.768
6392,VEN,2016,0.761
6393,VEN,2017,0.749
6394,VEN,2018,0.741
6395,VEN,2019,0.724
6396,VEN,2020,0.699
6397,VEN,2021,0.696
6398,VEN,2022,0.706
6399,VEN,2023,0.709
6400,,1990,0.797
6401,,1991,0.8
6402,,1992,0.802
6403,,1993,0.804
6404,,1994,0.809
6405,,1995,0.812
6406,,1996,0.818
6407,,1997,0.824
6408,,1998,0.829
6409,,1999,0.832
6410,,2000,0.838
6411,,2001,0.843
6412,,2002,0.847
6413,,2003,0.852
6414,,2004,0.857
6415,,2005,0.861
6416,,2006,0.866
6417,,2007,0.87
6418,,2008,0.872
6419,,2009,0.874
6420,,2010,0.879
6421,,2011,0.883
6422,,2012,0.886
6423,,2013,0.892
6424,,2014,0.895
6425,,2015,0.898
6426,,2016,0.9
6427,,2017,0.903
6428,,2018,0.906
6429,,2019,0.909
6430,,2020,0.901
6431,,2021,0.903
6432,,2022,0.908
6433,,2023,0.914
6434,VNM,1990,0.499
6435,VNM,1991,0.509
6436,VNM,1992,0.521
6437,VNM,1993,0.531
6438,VNM,1994,0.543
6439,VNM,1995,0.556
6440,VNM,1996,0.567
6441,VNM,1997,0.578
6442,VNM,1998,0.588
6443,VNM,1999,0.596
6444,VNM,2000,0.604
6445,VNM,2001,0.612
6446,VNM,2002,0.621
6447,VNM,2003,0.63
6448,VNM,2004,0.638
6449,VNM,2005,0.647
6450,VNM,2006,0.656
6451,VNM,2007,0.664
6452,VNM,2008,0.672
6453,VNM,2009,0.679
6454,VNM,2010,0.686
6455,VNM,2011,0.693
6456,VNM,2012,0.698
6457,VNM,2013,0.704
6458,VNM,2014,0.711
6459,VNM,2015,0.717
6460,VNM,2016,0.723
6461,VNM,2017,0.729
6462,VNM,2018,0.737
6463,VNM,2019,0.744
6464,VNM,2020,0.755
6465,VNM,2021,0.754
6466,VNM,2022,0.764
6467,VNM,2023,0.766
6468,OWID_WRL,1990,0.608
6469,OWID_WRL,1991,0.611
6470,OWID_WRL,1992,0.614
6471,OWID_WRL,1993,0.617
6472,OWID_WRL,1994,0.62
6473,OWID_WRL,1995,0.625
6474,OWID_WRL,1996,0.631
6475,OWID_WRL,1997,0.636
6476,OWID_WRL,1998,0.641
6477,OWID_WRL,1999,0.646
6478,OWID_WRL,2000,0.651
6479,OWID_WRL,2001,0.657
6480,OWID_WRL,2002,0.662
6481,OWID_WRL,2003,0.669
6482,OWID_WRL,2004,0.675
6483,OWID_WRL,2005,0.681
6484,OWID_WRL,2006,0.688
6485,OWID_WRL,2007,0.694
6486,OWID_WRL,2008,0.698
6487,OWID_WRL,2009,0.701
6488,OWID_WRL,2010,0.707
6489,OWID_WRL,2011,0.713
6490,OWID_WRL,2012,0.717
6491,OWID_WRL,2013,0.721
6492,OWID_WRL,2014,0.726
6493,OWID_WRL,2015,0.731
6494,OWID_WRL,2016,0.735
6495,OWID_WRL,2017,0.739
6496,OWID_WRL,2018,0.741
6497,OWID_WRL,2019,0.745
6498,OWID_WRL,2020,0.742
6499,OWID_WRL,2021,0.742
6500,OWID_WRL,2022,0.752
6501,OWID_WRL,2023,0.756
6502,YEM,1990,0.359
6503,YEM,1991,0.364
6504,YEM,1992,0.37
6505,YEM,1993,0.377
6506,YEM,1994,0.382
6507,YEM,1995,0.393
6508,YEM,1996,0.405
6509,YEM,1997,0.413
6510,YEM,1998,0.423
6511,YEM,1999,0.429
6512,YEM,2000,0.439
6513,YEM,2001,0.449
6514,YEM,2002,0.458
6515,YEM,2003,0.467
6516,YEM,2004,0.475
6517,YEM,2005,0.481
6518,YEM,2006,0.486
6519,YEM,2007,0.489
6520,YEM,2008,0.492
6521,YEM,2009,0.497
6522,YEM,2010,0.502
6523,YEM,2011,0.501
6524,YEM,2012,0.503
6525,YEM,2013,0.507
6526,YEM,2014,0.502
6527,YEM,2015,0.475
6528,YEM,2016,0.467
6529,YEM,2017,0.459
6530,YEM,2018,0.454
6531,YEM,2019,0.458
6532,YEM,2020,0.459
6533,YEM,2021,0.458
6534,YEM,2022,0.466
6535,YEM,2023,0.47
6536,ZMB,1990,0.422
6537,ZMB,1991,0.416
6538,ZMB,1992,0.414
6539,ZMB,1993,0.417
6540,ZMB,1994,0.413
6541,ZMB,1995,0.413
6542,ZMB,1996,0.415
6543,ZMB,1997,0.418
6544,ZMB,1998,0.418
6545,ZMB,1999,0.423
6546,ZMB,2000,0.429
6547,ZMB,2001,0.437
6548,ZMB,2002,0.445
6549,ZMB,2003,0.458
6550,ZMB,2004,0.468
6551,ZMB,2005,0.48
6552,ZMB,2006,0.492
6553,ZMB,2007,0.504
6554,ZMB,2008,0.514
6555,ZMB,2009,0.526
6556,ZMB,2010,0.533
6557,ZMB,2011,0.538
6558,ZMB,2012,0.551
6559,ZMB,2013,0.557
6560,ZMB,2014,0.559
6561,ZMB,2015,0.565
6562,ZMB,2016,0.565
6563,ZMB,2017,0.57
6564,ZMB,2018,0.575
6565,ZMB,2019,0.578
6566,ZMB,2020,0.578
6567,ZMB,2021,0.574
6568,ZMB,2022,0.589
6569,ZMB,2023,0.595
6570,ZWE,1990,0.5
6571,ZWE,1991,0.502
6572,ZWE,1992,0.487
6573,ZWE,1993,0.483
6574,ZWE,1994,0.482
6575,ZWE,1995,0.477
6576,ZWE,1996,0.472
6577,ZWE,1997,0.472
6578,ZWE,1998,0.467
6579,ZWE,1999,0.462
6580,ZWE,2000,0.458
6581,ZWE,2001,0.456
6582,ZWE,2002,0.459
6583,ZWE,2003,0.45
6584,ZWE,2004,0.453
6585,ZWE,2005,0.455
6586,ZWE,2006,0.457
6587,ZWE,2007,0.459
6588,ZWE,2008,0.456
6589,ZWE,2009,0.488
6590,ZWE,2010,0.512
6591,ZWE,2011,0.529
6592,ZWE,2012,0.545
6593,ZWE,2013,0.554
6594,ZWE,2014,0.56
6595,ZWE,2015,0.567
6596,ZWE,2016,0.57
6597,ZWE,2017,0.575
6598,ZWE,2018,0.586
6599,ZWE,2019,0.584
6600,ZWE,2020,0.582
6601,ZWE,2021,0.581
6602,ZWE,2022,0.594
6603,ZWE,2023,0.598
